3,234,51,53,90,11,30,23,170,14,112,92,24,147,11,86,24,24,19,726,66,128,28,12,10026,10109,24,9983,4,58,4,75,10,7,93,98,24,75,11,11,14.594750000000001
3,136,41,41,50,10,30,1,90,13,66,56,24,77,20,45,24,0,0,64,0,0,0,1,10250,10261,9,10242,17,1,5,61,17,8,94,99,2,85,19,1,11.33925
3,175,38,45,80,4,10,23,130,4,24,-14,23,81,18,-47,24,7,7,186,45,42,13,4,10118,10183,24,10086,8,5,14,82,2,6,93,98,4,58,1,2,11.710249999999998
3,201,84,88,110,8,60,16,190,11,77,44,1,100,13,36,6,0,0,31,112,71,12,16,9968,10046,1,9932,14,50,15,75,1,7,83,95,15,70,21,0,12.023
3,243,26,38,70,13,10,1,130,14,211,143,1,281,12,123,6,100,60,2372,0,0,0,1,10137,10157,1,10123,12,65,24,83,1,6,57,86,24,35,15,44,8.96325
3,101,52,53,80,11,30,24,140,9,64,16,6,104,13,10,6,50,42,884,36,20,9,22,9981,10027,1,9963,14,36,24,80,13,8,72,95,24,56,13,12,11.091000000000003
3,2,20,20,40,8,0,2,70,8,83,1,4,140,17,-18,6,23,15,1350,0,0,0,1,10356,10365,11,10334,1,61,24,82,18,5,75,97,3,57,15,19,7.9254999999999995
3,130,27,27,40,21,20,1,60,23,64,28,24,123,14,18,24,77,87,551,0,0,0,1,10254,10264,24,10248,13,5,5,66,14,2,90,99,5,69,14,7,8.813750000000002
3,357,21,25,30,1,10,22,70,18,59,24,1,74,19,16,6,0,0,139,115,73,15,12,10183,10205,1,10164,18,8,21,38,23,8,98,100,20,96,12,2,12.584500000000004
3,96,19,37,60,14,20,3,120,23,229,160,24,302,15,159,24,95,75,1494,12,134,72,24,10106,10125,23,10090,15,14,23,82,17,3,62,95,24,38,14,29,12.302249999999995
3,28,34,35,50,12,10,1,90,11,91,43,5,143,15,27,6,66,47,1735,0,0,0,1,10167,10180,11,10156,17,37,5,83,13,7,65,97,1,41,11,25,14.005999999999997
3,221,25,37,60,10,10,23,100,10,188,142,5,246,16,132,24,86,59,1560,0,0,0,1,10155,10170,1,10143,18,60,4,82,18,5,76,96,24,50,16,28,7.735
3,228,36,37,50,9,30,1,80,10,58,39,5,80,16,15,6,7,7,233,0,-1,-1,1,10287,10308,2,10256,24,10,9,61,1,6,93,97,9,86,15,3,15.928249999999998
3,168,47,48,60,2,40,4,100,15,67,55,1,79,13,47,24,0,0,101,35,17,5,14,9982,10017,1,9957,15,57,1,70,21,7,94,97,1,88,24,1,8.685249999999998
3,134,1,18,40,23,10,4,90,23,198,140,5,252,16,137,6,112,69,2676,0,-1,-1,1,10177,10200,8,10134,24,31,5,83,14,4,70,97,5,50,14,49,10.989000000000004
3,251,2,17,30,17,10,1,60,17,154,94,5,213,14,75,6,71,42,2294,24,170,105,18,10023,10030,11,10016,17,2,4,83,15,5,79,98,4,48,12,38,9.1325
3,202,20,25,60,15,10,1,90,14,84,-9,5,166,14,-24,6,109,92,1440,0,0,0,1,10225,10289,1,10157,23,50,24,79,17,3,72,94,4,41,14,20,0.48450000000000004
3,208,27,35,40,5,20,24,90,22,88,74,24,98,21,70,24,0,0,88,28,15,6,11,10228,10244,24,10217,15,4,17,63,23,8,98,98,1,95,9,1,14.604750000000001
3,201,30,35,50,8,20,1,90,8,136,115,2,170,14,113,6,33,31,487,29,21,9,8,10044,10068,24,10022,7,28,4,70,14,6,94,98,1,81,15,8,6.705000000000001
3,229,36,48,80,13,20,1,130,14,109,46,1,177,15,19,6,67,48,1722,17,8,6,20,10189,10256,1,10135,24,50,22,81,6,5,60,95,22,31,14,26,8.6685
3,188,28,31,50,11,10,1,90,11,169,120,3,197,10,111,6,0,0,546,37,66,24,12,10145,10174,1,10135,18,9,1,71,10,8,92,98,1,77,10,9,11.362750000000002
3,203,46,47,60,22,30,16,90,22,132,120,1,152,13,117,6,41,53,268,16,12,6,23,10198,10221,1,10171,24,36,5,74,15,8,88,97,1,77,13,4,13.847750000000001
3,251,34,38,60,7,20,18,150,12,24,-12,24,46,4,-22,24,10,12,170,44,88,29,10,10046,10140,24,10004,7,32,7,70,14,7,96,98,5,89,14,2,8.42375
3,41,10,20,40,23,0,5,70,23,216,136,2,280,15,124,6,81,50,2082,0,0,0,1,10210,10220,10,10199,18,45,2,82,15,4,71,97,2,47,15,39,9.650000000000002
3,41,29,33,60,12,10,21,100,16,49,-6,6,122,15,-22,6,109,91,1523,0,0,0,1,10287,10311,1,10259,24,13,24,80,14,0,68,97,24,43,14,19,14.892750000000003
3,338,51,52,80,15,10,23,130,15,108,37,24,161,12,5,24,118,75,2752,0,0,0,1,10226,10235,21,10217,1,62,1,73,13,6,67,92,24,50,12,41,8.561
3,210,59,60,100,22,30,2,190,22,91,74,6,110,22,72,6,15,17,259,59,96,26,23,10015,10086,1,9945,24,56,8,75,13,8,90,96,3,76,13,4,14.967250000000002
3,200,48,53,90,3,30,15,180,3,143,114,24,162,2,108,24,0,0,371,59,78,24,13,9994,10093,24,9906,1,26,23,75,1,7,90,97,20,74,1,6,9.082500000000003
3,51,28,30,50,10,10,21,80,10,178,108,5,251,16,99,6,133,91,2345,0,0,0,1,10104,10118,1,10093,16,65,4,83,14,0,66,92,4,39,15,41,9.767500000000002
3,234,73,74,110,22,40,1,190,16,111,95,1,124,16,86,6,0,0,51,91,30,4,19,10086,10097,23,10077,4,15,4,65,13,8,96,98,1,90,18,1,12.601000000000003
3,193,24,25,60,10,10,1,100,10,15,-8,1,40,14,-18,24,34,34,551,0,-1,-1,1,10148,10171,24,10132,4,50,24,73,12,7,79,92,24,64,12,6,12.288
3,245,57,71,170,10,20,19,320,10,37,-6,21,96,8,-26,24,4,5,146,54,75,17,5,9962,10024,24,9845,8,32,5,75,12,7,88,98,22,67,9,2,15.060749999999997
3,299,40,41,70,13,20,5,120,14,146,106,22,175,11,100,24,52,31,1882,7,7,5,2,10169,10182,20,10152,2,21,2,81,10,7,74,97,1,54,13,31,14.588500000000003
3,235,5,30,60,4,10,14,90,3,169,147,24,211,2,139,24,4,3,893,62,25,7,5,10108,10129,11,10077,24,14,5,83,1,8,84,96,6,54,1,15,12.388499999999997
3,16,28,31,50,9,10,2,90,9,118,69,24,166,12,44,24,32,30,598,0,-1,-1,1,10246,10263,21,10227,1,1,2,80,14,8,84,99,2,63,14,9,8.9645
3,117,25,27,50,11,10,1,80,11,196,143,6,251,14,134,6,109,87,1583,0,0,0,1,10106,10110,1,10100,16,57,4,81,14,2,78,96,24,56,14,29,10.828000000000001
3,133,33,34,60,12,10,4,90,12,207,103,5,288,16,77,6,130,92,2204,0,0,0,1,10259,10283,1,10233,23,62,1,83,18,3,45,79,5,23,16,41,7.7342499999999985
3,74,10,11,20,11,10,1,30,4,-24,-66,1,39,14,-78,6,70,83,614,0,0,0,1,10381,10391,9,10370,24,29,7,71,15,3,84,93,1,56,13,6,12.432749999999999
3,333,11,21,50,18,10,1,80,18,210,128,24,277,14,109,24,59,37,1701,0,0,0,1,10177,10189,8,10164,24,70,23,83,1,6,53,89,24,33,13,32,8.182250000000002
3,295,27,28,40,8,10,1,80,9,139,121,23,156,12,116,24,8,5,697,9,11,10,16,10203,10216,1,10191,24,31,14,75,6,8,84,94,16,74,8,11,8.5865
3,344,13,19,50,3,0,24,80,3,58,-18,24,113,14,-26,24,33,27,755,0,0,0,1,10285,10293,10,10277,17,0,22,56,13,6,88,99,22,67,14,10,9.862
3,225,20,27,50,14,10,2,90,15,131,90,22,183,15,66,24,41,26,1612,1,1,1,1,10112,10153,21,10046,1,21,4,80,16,7,80,97,3,53,15,25,13.346250000000001
3,141,29,30,50,12,10,1,80,12,157,99,5,204,14,88,6,82,78,788,0,0,0,1,10097,10122,1,10074,23,9,3,77,14,7,82,99,3,64,13,13,13.9585
3,247,16,19,40,10,0,1,90,15,55,-49,5,125,14,-74,6,129,91,2264,0,0,0,1,10355,10375,1,10322,24,59,22,83,8,7,62,91,5,34,12,29,14.15775
3,123,18,21,30,9,10,2,60,11,185,107,3,250,14,95,6,122,85,2155,0,0,0,1,10228,10237,22,10220,1,57,5,82,9,2,68,91,5,43,15,38,15.046499999999998
3,192,52,54,70,22,40,1,120,23,73,49,1,83,21,44,6,0,0,73,35,29,17,14,10097,10102,17,10091,24,56,24,70,9,8,91,96,23,87,21,1,9.529750000000002
3,186,51,53,70,12,30,2,110,9,79,51,2,94,18,45,6,7,7,246,93,92,26,21,10065,10131,1,10018,22,50,11,68,9,8,92,97,15,79,10,3,8.0885
3,221,26,33,60,13,10,1,160,18,193,137,24,249,14,115,24,40,25,1441,33,118,89,3,10090,10137,24,10070,3,56,6,83,13,7,83,98,5,60,14,26,10.425500000000001
3,197,54,57,90,14,20,2,150,16,134,64,6,221,16,49,6,110,91,1614,0,0,0,1,10122,10202,1,10058,24,58,3,82,16,0,60,89,6,28,16,26,8.4715
3,99,27,28,40,9,10,2,70,19,68,39,24,77,13,26,24,0,0,105,0,0,0,1,10270,10277,10,10266,1,31,7,60,22,8,90,93,1,84,21,1,9.105999999999998
3,352,17,23,50,12,10,2,90,13,76,50,24,113,12,37,24,10,10,233,59,22,7,11,10139,10160,24,10121,12,1,23,65,14,7,96,99,3,90,16,3,12.699249999999997
3,200,48,49,70,11,20,18,130,13,198,160,5,241,15,150,6,80,65,1242,0,0,0,1,10133,10164,3,10062,24,67,7,83,23,7,67,82,6,51,15,23,6.53475
3,47,37,39,70,22,20,12,100,21,98,25,5,168,14,18,6,131,92,2328,0,0,0,1,10248,10284,1,10220,17,67,4,83,19,2,62,87,4,40,13,34,12.108749999999999
3,202,21,24,50,12,10,1,80,10,126,63,5,174,17,56,6,62,43,1302,0,-1,-1,1,10151,10164,7,10129,24,1,4,82,13,6,82,99,4,61,13,20,7.964999999999999
3,261,18,21,30,2,10,19,70,13,79,68,19,91,12,66,24,2,3,80,31,6,2,5,10337,10344,19,10330,14,1,24,50,16,8,98,98,1,96,16,1,15.40425
3,132,20,21,30,4,0,1,60,9,-8,-49,2,23,14,-62,6,5,6,179,0,0,0,1,10264,10282,21,10233,1,1,2,56,14,6,96,100,2,88,15,2,10.803500000000001
3,276,16,20,40,16,0,1,110,20,221,158,4,285,15,127,6,93,58,2179,0,0,0,1,10146,10166,21,10124,1,2,2,80,16,4,77,98,2,58,15,41,8.01075
3,294,56,58,90,11,20,1,160,12,146,104,22,174,11,97,24,88,53,2167,5,3,2,18,10199,10244,21,10145,4,28,4,83,16,6,68,97,4,42,12,35,10.66675
3,276,20,26,50,13,0,2,110,14,114,13,4,179,14,-6,6,104,65,2113,0,0,0,1,10248,10274,21,10213,1,10,2,83,18,5,68,98,5,42,14,32,12.458
3,160,19,21,40,11,10,3,80,12,130,86,24,184,15,69,24,103,84,1353,0,0,0,1,10198,10207,9,10189,15,63,5,83,16,7,80,94,23,57,14,21,11.351500000000001
3,211,37,39,50,21,30,5,90,21,55,45,1,63,13,44,6,0,0,86,59,32,9,1,10280,10315,24,10251,3,13,16,50,5,8,97,98,3,93,22,1,11.857750000000001
3,49,45,46,70,13,30,21,110,14,-3,-37,7,44,14,-53,12,92,89,1029,0,0,0,1,10252,10264,9,10243,15,50,24,82,15,0,75,91,24,55,14,11,11.3725
3,40,40,42,70,4,10,24,100,4,-16,-30,5,-1,18,-40,24,2,2,87,0,0,0,1,10197,10247,24,10155,3,32,2,58,19,6,87,91,2,82,13,1,11.821000000000002
3,251,39,49,70,12,10,4,170,16,243,175,24,328,13,172,24,94,56,2420,5,19,19,17,10102,10127,1,10083,14,61,18,81,8,7,59,85,24,27,14,47,12.069
3,273,35,40,60,14,0,22,100,1,55,16,22,90,13,3,24,9,7,509,46,27,10,5,10153,10215,1,10117,24,7,10,75,15,8,89,98,10,75,17,7,11.902999999999999
3,177,41,49,70,5,30,2,110,6,182,137,24,221,15,134,24,52,33,1789,14,6,2,1,10070,10086,23,10038,3,62,1,83,20,6,67,91,24,43,12,32,9.237499999999999
3,80,27,27,40,5,10,20,60,2,25,7,24,40,13,-7,24,2,2,145,0,0,0,1,10199,10205,1,10194,14,56,1,60,17,7,88,94,22,84,12,2,8.277
3,228,33,36,50,2,20,17,80,4,112,91,22,141,13,84,24,0,0,203,76,21,7,12,10153,10212,24,10123,5,18,2,70,19,8,94,98,1,85,16,3,10.867500000000001
3,160,14,17,30,9,0,2,50,9,143,71,3,211,15,54,6,59,48,1077,0,0,0,1,10209,10214,9,10204,4,43,24,81,11,5,73,93,22,49,11,18,12.790499999999996
3,356,6,12,30,16,0,2,60,13,83,1,2,169,16,-22,6,89,62,2045,0,0,0,1,10195,10238,1,10157,24,60,1,80,18,3,75,96,2,49,15,29,15.081999999999999
3,228,27,32,50,9,10,1,90,9,183,120,3,236,13,106,6,15,11,998,16,36,31,21,10121,10152,1,10100,18,2,24,80,17,7,83,99,4,61,14,18,8.651750000000002
3,240,82,91,140,17,20,4,280,17,76,34,23,100,14,31,24,8,8,209,178,170,18,5,9939,10038,1,9869,16,29,5,75,14,8,87,97,4,69,15,3,15.35425
3,169,23,30,50,20,10,24,90,20,15,-11,4,44,20,-18,6,0,0,93,63,39,11,20,10117,10142,2,10088,19,8,16,62,20,7,96,100,17,91,11,1,9.957250000000004
3,277,20,25,40,8,10,19,130,11,175,121,4,224,16,110,6,102,64,2105,0,0,0,1,10166,10178,9,10151,1,65,2,83,17,5,66,95,4,38,15,37,10.24
3,148,9,22,40,20,10,6,70,3,241,184,4,300,17,169,6,61,36,1982,41,83,34,22,10170,10203,1,10147,17,56,20,81,11,7,77,95,23,59,14,39,10.336749999999999
3,62,43,44,60,13,10,3,110,14,78,4,4,138,13,-21,6,82,67,1460,0,0,0,1,10182,10246,24,10147,2,59,23,81,15,4,70,88,4,53,12,20,11.327250000000001
3,202,63,69,100,10,40,19,170,10,105,68,19,140,13,54,24,7,8,111,30,25,10,14,10015,10080,23,9962,7,57,13,83,2,7,73,91,11,61,3,2,11.3345
3,201,36,37,60,13,10,3,90,13,113,76,1,142,13,74,6,12,12,403,7,1,1,2,10215,10225,10,10206,24,30,3,66,14,8,89,98,2,79,13,6,9.036000000000001
3,39,22,28,50,15,0,7,90,13,145,81,5,223,13,73,6,41,28,1294,13,38,24,23,10178,10198,8,10152,24,28,4,80,14,6,78,94,24,48,14,21,8.464749999999999
3,245,30,34,50,1,10,20,90,12,178,110,24,233,14,98,24,41,29,1138,0,0,0,1,10160,10182,22,10134,1,50,23,83,13,8,79,96,23,51,14,20,11.055999999999996
3,199,56,63,90,18,50,1,150,19,98,67,3,132,15,62,6,15,19,176,10,5,2,10,10182,10232,1,10143,14,62,10,80,15,6,82,93,2,69,15,3,8.703500000000002
3,80,12,15,20,1,10,4,40,1,-40,-47,8,-30,1,-51,12,7,8,276,0,0,0,1,10119,10152,24,10082,1,9,22,57,1,8,87,99,22,79,13,2,7.882000000000001
3,57,51,52,70,10,20,22,120,13,213,165,5,268,15,155,6,111,70,2468,0,0,0,1,10163,10170,1,10151,18,70,4,83,16,2,63,81,4,41,15,46,10.581000000000001
3,221,30,31,60,15,10,1,100,15,70,50,3,95,14,44,6,0,0,381,6,1,1,24,10134,10145,1,10114,24,21,7,65,1,8,86,98,7,65,14,5,11.96825
3,73,40,42,60,2,20,22,110,14,183,135,5,229,14,120,6,29,18,1339,9,2,1,21,10191,10212,1,10174,16,59,22,82,9,7,67,88,22,54,12,24,9.978250000000001
3,44,61,61,80,10,40,1,140,12,60,25,24,80,2,18,24,15,18,256,0,0,0,1,10231,10242,21,10214,1,56,4,75,10,6,84,93,4,71,14,3,14.579249999999998
3,201,40,41,60,10,20,19,110,12,123,100,4,157,13,91,24,2,2,425,22,16,12,17,10158,10187,23,10141,4,26,24,75,13,7,93,98,20,77,13,7,8.991999999999999
3,139,25,28,50,12,10,20,80,9,248,188,23,320,15,172,24,128,91,2129,0,0,0,1,10154,10181,1,10131,24,70,23,83,13,0,62,83,23,39,13,42,8.5025
3,253,37,37,60,2,10,18,130,12,32,-16,22,63,9,-35,24,19,25,174,10,11,5,9,10232,10284,24,10188,1,18,22,75,1,5,90,98,20,80,1,2,5.716000000000001
3,253,18,21,50,12,0,1,90,14,-3,-44,6,55,13,-60,6,50,47,719,7,25,25,14,10140,10152,22,10129,4,12,1,80,13,4,91,98,6,68,13,8,15.61675
3,202,38,39,60,2,20,18,90,5,73,53,23,87,14,45,24,0,0,170,6,3,2,1,10113,10128,24,10099,1,44,23,70,5,8,91,97,23,85,15,2,12.09275
3,224,14,22,50,10,0,22,90,16,178,102,5,242,16,86,6,114,68,2722,0,0,0,1,10215,10219,8,10212,3,56,4,82,15,4,68,94,1,38,14,48,10.472499999999998
3,32,24,26,50,16,0,4,110,15,167,60,5,245,14,44,6,131,81,2728,0,0,0,1,10243,10258,8,10229,19,0,2,83,10,2,70,99,2,45,14,47,7.31925
3,249,33,34,40,1,30,3,70,1,115,106,23,132,13,103,24,0,0,224,30,12,4,20,10180,10207,1,10137,24,17,20,75,11,8,92,98,2,76,12,3,11.21525
3,246,46,48,90,13,10,24,150,14,96,32,24,146,14,11,24,87,60,1730,14,61,43,2,10148,10166,20,10117,1,44,2,83,18,6,72,93,1,45,17,25,8.154
3,174,42,49,70,24,30,1,120,17,59,32,7,89,14,29,12,2,2,358,94,69,13,20,10139,10192,1,10081,22,8,6,65,24,8,95,99,6,84,13,5,11.174000000000001
3,120,34,36,60,14,20,17,90,12,-20,-39,3,7,15,-47,6,75,86,577,0,0,0,1,10246,10285,1,10201,24,61,1,65,15,0,76,82,2,68,15,6,14.08575
3,110,24,30,50,16,20,1,120,16,290,194,4,370,16,184,6,118,75,2538,0,-1,-1,1,10142,10158,2,10125,18,75,2,83,18,3,44,80,5,23,17,53,5.932000000000001
3,61,6,15,30,12,0,5,70,11,167,103,4,219,14,92,6,61,36,1942,0,0,0,1,10151,10162,1,10141,24,65,1,82,17,6,65,94,3,40,15,33,8.1535
3,203,38,44,70,12,10,6,130,13,47,11,4,71,10,-8,6,14,11,680,79,49,9,18,10071,10089,4,10050,17,36,1,75,9,8,89,98,4,69,12,9,11.759999999999998
3,38,19,19,50,23,0,3,70,23,138,48,3,203,15,18,6,72,45,2105,0,0,0,1,10166,10175,7,10159,17,0,3,72,14,5,77,100,3,52,11,34,12.243999999999996
3,246,25,28,50,13,20,1,80,13,134,116,20,166,13,108,24,19,19,456,0,0,0,1,10234,10243,1,10227,14,10,2,75,14,8,90,98,1,73,13,7,11.769500000000003
3,278,15,20,50,16,0,4,100,16,41,-28,3,110,16,-55,6,73,50,1406,0,-1,-1,1,10160,10170,7,10145,24,62,24,83,17,3,74,95,1,45,11,17,8.45475
3,204,44,46,60,3,40,1,120,12,155,135,24,189,3,132,24,0,0,416,81,74,14,11,10097,10125,24,10062,1,32,24,75,6,8,90,97,19,74,10,7,9.34325
3,137,6,10,10,1,0,22,20,1,6,-25,24,45,14,-35,24,15,19,220,0,0,0,1,10269,10288,1,10258,16,36,6,71,13,8,90,98,6,72,13,2,5.349000000000001
3,181,50,52,90,12,30,3,160,14,49,17,7,98,12,12,12,29,27,516,37,53,15,14,10118,10188,1,10067,24,46,7,76,12,5,88,97,6,64,12,7,9.3325
3,234,39,41,60,12,10,21,110,12,177,137,23,216,15,100,24,42,27,1601,6,2,2,1,10067,10077,23,10050,5,36,1,82,16,7,75,96,1,53,15,28,8.1415
3,78,49,50,80,14,10,1,120,12,84,25,1,138,15,14,6,106,84,1575,0,-1,-1,5,10140,10155,1,10123,15,59,1,70,14,4,65,85,1,48,15,22,8.67325
3,117,39,40,50,1,30,4,80,1,67,55,22,83,13,53,24,3,4,171,35,25,11,18,10082,10104,1,10070,14,34,18,62,13,8,90,98,18,81,11,2,9.518
3,219,40,41,60,21,30,1,100,22,111,89,1,136,13,84,6,6,6,256,0,0,0,1,10311,10322,10,10296,3,1,8,60,13,8,93,99,7,79,13,4,14.732249999999997
3,208,17,21,50,12,0,23,80,13,136,58,23,213,15,33,24,106,89,1487,0,0,0,1,10259,10308,1,10221,23,34,22,81,13,2,69,97,23,39,13,24,8.98975
3,209,23,28,60,13,0,5,130,13,46,1,5,96,12,-17,6,73,50,1472,23,27,12,15,10139,10150,14,10124,1,13,1,82,9,5,81,97,1,50,10,18,9.842500000000001
3,174,24,30,50,13,10,5,80,11,173,117,5,218,12,110,6,64,46,1291,21,50,30,23,10141,10156,1,10127,18,43,24,80,11,5,83,98,24,69,11,22,10.625999999999998
3,244,43,44,60,12,20,5,100,11,24,-1,6,44,13,-17,6,35,45,256,0,-1,-1,1,9983,10049,24,9908,1,65,1,80,13,6,84,96,5,69,13,3,10.055499999999999
3,236,41,45,60,12,30,3,110,1,55,19,8,104,1,9,12,77,87,580,14,10,9,1,10223,10256,18,10123,1,65,1,80,14,3,79,95,8,63,14,7,13.031249999999998
3,221,18,26,50,14,0,1,90,14,188,153,2,237,15,140,6,45,29,1515,4,5,5,23,10140,10159,1,10126,16,1,1,80,17,7,83,99,1,62,16,27,7.471000000000002
3,42,43,43,60,18,20,4,120,14,219,144,4,290,15,135,6,138,83,2649,0,0,0,1,10227,10245,1,10205,18,58,3,83,14,1,57,95,4,32,12,50,12.4685
3,249,30,42,60,6,10,20,120,6,121,41,24,167,14,13,24,52,32,1305,17,44,30,10,10132,10143,20,10125,12,60,10,83,19,6,75,95,23,55,18,20,11.994749999999998
3,135,20,20,40,12,10,5,60,12,158,135,6,196,15,132,6,27,23,694,40,28,7,5,10217,10223,21,10211,5,18,20,66,15,8,91,98,20,76,15,12,14.36425
3,139,8,13,30,11,0,19,50,11,-19,-56,22,37,15,-72,24,66,85,409,0,0,0,1,10399,10426,1,10380,24,1,2,61,13,2,95,99,1,85,15,4,8.527249999999997
3,214,51,53,80,4,10,22,140,4,11,2,19,35,13,-2,24,7,8,161,115,153,23,19,9824,9943,1,9713,24,11,19,72,1,7,93,98,19,79,1,2,12.381
3,233,16,20,50,13,0,2,90,13,167,123,2,209,16,106,6,2,1,1072,7,7,6,10,9973,10008,24,9946,3,1,1,82,16,8,85,99,1,61,15,18,14.547
3,203,22,35,70,14,10,17,120,14,57,31,1,100,17,26,24,49,38,1012,0,-1,-1,1,10049,10060,20,10031,1,34,6,83,17,7,79,94,1,56,17,13,8.39775
3,68,37,38,50,6,20,21,80,3,97,57,24,115,17,42,24,0,0,593,24,5,3,2,10180,10213,24,10145,1,24,1,71,17,7,90,98,2,80,17,9,5.598499999999999
3,163,53,54,70,11,40,22,120,16,86,80,10,93,20,75,18,5,6,105,114,93,17,2,10103,10140,2,10074,15,47,1,70,16,8,92,98,3,83,17,1,9.071500000000002
3,193,17,21,40,10,10,7,70,15,110,78,24,152,14,63,18,38,39,506,0,0,0,1,10181,10227,24,10128,1,3,4,75,14,4,91,100,4,71,14,8,15.292250000000001
3,219,62,63,90,15,40,20,140,13,159,134,23,179,16,128,24,8,7,345,15,11,9,18,10146,10198,1,10120,16,36,17,75,15,8,82,96,23,68,1,6,16.131500000000003
3,237,39,43,70,15,10,22,140,11,86,12,24,139,15,-13,24,73,49,1589,4,31,31,11,10113,10129,1,10099,15,57,5,83,18,5,73,95,1,38,15,22,13.936000000000002
3,313,30,33,60,14,0,24,100,13,148,81,24,201,14,61,24,90,65,1787,0,0,0,1,10210,10233,21,10172,1,22,3,83,18,6,78,98,2,50,15,29,6.491999999999999
3,93,32,33,40,1,20,20,70,1,3,-28,3,41,14,-33,6,40,45,464,0,0,0,1,10066,10079,24,10048,1,48,3,59,13,7,82,90,3,71,13,5,8.930750000000002
3,269,28,33,60,17,0,24,100,9,124,62,24,178,16,28,24,84,54,1604,15,19,10,12,10159,10199,24,10124,1,58,24,82,18,3,81,98,24,53,16,25,9.168499999999998
3,202,40,41,60,11,20,1,110,11,160,136,1,187,16,133,24,14,8,879,39,36,16,18,10111,10123,21,10096,2,57,14,75,12,8,89,97,22,78,12,15,9.753250000000001
3,200,35,42,70,13,20,18,120,13,160,119,6,227,13,99,24,70,55,1455,0,0,0,1,10223,10247,1,10181,24,74,4,83,14,8,62,78,1,42,14,25,12.823249999999998
3,253,11,16,30,11,0,4,60,12,13,-13,20,43,12,-31,24,21,26,273,0,-1,-1,1,10042,10070,24,10025,14,1,2,70,12,7,96,98,1,87,13,3,10.925750000000003
3,149,22,23,30,11,10,3,60,15,123,105,6,142,15,100,24,3,3,206,0,-1,-1,12,10221,10227,10,10210,2,8,24,50,3,7,98,100,24,96,14,3,10.585999999999999
3,296,19,26,40,1,10,18,80,7,141,90,23,192,17,77,24,50,36,1142,31,44,26,5,10164,10208,24,10096,1,35,4,83,17,6,84,98,4,54,16,18,15.22
3,190,53,57,80,1,30,17,150,12,73,54,1,99,12,47,18,41,53,297,13,19,13,5,10180,10216,19,10127,3,43,24,75,11,3,82,95,6,68,13,4,6.42375
3,150,19,29,40,1,20,6,60,1,-9,-18,9,3,2,-21,6,0,0,186,3,1,1,3,9954,9971,9,9915,24,5,8,59,24,8,97,99,8,91,18,2,7.65
3,192,16,20,40,11,10,1,80,12,179,97,5,244,16,85,6,112,72,2316,0,0,0,1,10147,10161,8,10128,24,12,1,75,9,1,77,98,2,52,15,41,9.86
3,38,26,29,50,15,0,7,90,19,72,25,6,115,14,14,6,4,3,843,0,0,0,1,10141,10177,24,10124,1,65,1,82,15,8,74,93,1,52,14,11,12.681000000000006
3,323,7,21,50,14,0,3,80,14,212,157,24,264,9,141,24,64,39,1758,0,0,0,1,10145,10155,21,10134,3,40,4,81,14,6,79,95,23,62,18,33,9.5265
0,254,17,23,40,9,10,1,80,11,158,106,1,218,15,70,6,75,48,1701,41,109,45,11,10179,10186,11,10171,24,50,11,83,17,6,80,97,1,50,15,29,6.825
0,55,41,42,50,1,30,20,80,1,8,1,24,13,1,1,24,0,0,74,0,0,0,1,10132,10138,8,10128,1,19,6,57,17,8,93,98,1,86,17,1,9.665000000000001
0,240,91,92,120,14,40,1,210,12,110,100,1,117,22,98,6,0,0,111,62,25,8,1,10134,10149,17,10097,1,33,1,73,24,8,89,98,1,79,13,2,18.28975
0,219,54,59,110,3,10,20,200,4,63,46,20,87,1,44,24,15,19,227,90,79,16,17,9987,10020,24,9958,1,57,22,75,5,7,87,98,21,77,1,3,7.593249999999999
0,214,30,33,50,14,20,1,90,14,124,70,3,167,16,45,6,50,31,1927,0,0,0,1,10147,10168,12,10110,24,50,2,82,19,7,68,98,1,41,15,30,12.627500000000003
0,122,26,29,50,3,10,21,80,1,102,75,24,119,1,68,24,5,3,652,105,48,7,9,10114,10168,23,10051,1,4,24,83,1,8,83,99,24,50,1,10,18.080250000000007
0,295,28,32,60,12,10,6,160,12,83,52,20,135,12,29,6,75,64,1081,13,27,15,10,10194,10226,20,10154,1,57,12,80,15,6,87,98,19,67,14,15,5.954000000000001
0,314,9,14,30,11,0,1,60,11,142,78,5,206,16,76,6,56,41,1362,0,0,0,1,10204,10213,22,10189,1,1,1,81,15,7,84,100,6,59,13,22,10.464
0,151,36,39,60,15,10,1,100,16,74,-9,1,124,16,-22,6,16,12,854,35,18,7,20,10051,10127,1,9988,22,23,4,83,16,8,79,97,2,55,16,12,6.773750000000001
0,250,31,32,40,3,20,5,80,14,8,-12,20,43,14,-21,24,26,28,314,25,25,14,4,9998,10013,24,9977,1,25,24,70,13,6,95,98,5,82,14,3,11.643
0,288,15,18,40,13,10,1,70,13,10,-23,24,54,14,-42,24,47,60,362,9,2,2,1,10229,10254,23,10192,1,1,5,70,13,5,94,99,2,81,13,4,14.047750000000002
0,62,42,46,60,10,20,5,110,9,205,123,4,273,15,106,6,155,93,3075,0,0,0,1,10171,10186,24,10162,16,80,7,83,1,1,39,64,24,24,13,56,12.429750000000002
0,159,3,13,20,9,0,5,50,11,148,62,5,210,16,48,6,92,56,2182,0,0,0,1,10188,10207,1,10173,18,50,23,78,8,3,67,96,3,42,17,36,8.333749999999998
